Report ID,Years Covered,Country Name,Region,Commodity,Payments Received by Government from Covered Companies (US$),Payments Made by Covered Companies (US$),Total GDP US$ nominal,Population,Extractive revenues (% GDP),"Revenue, excluding grants (% GDP)","Revenue, excluding grants",Total government revenues (US$),Extractive revenues (%  revenues excluding grants),"Extractive exports (US$), UNCTAD","Total exports (US$), UNCTAD",Extractive exports (% total exports),ODA (US$),Extractive revenues (% ODA),"Health expenditure, public (% of GDP)",Health expenditure (US$),Extractive revenues (% health budget),Public spending on education (% of GDP) ,Public spending on education (US$),Public spending (US$),Extractive revenues (% education budget),TI Corruption Perception Index,Poverty Headcount (%pop) - WB,Life expectancy at birth - WB,Infant mortality - WB,Primary school enrolment - WB,RGI score (2010),RGI score (2013),Voice and Accountability WGI score,Political Stability WGI score,Government Effectiveness WGI score,Regulatory Quality WGI score,Control of Corruption WGI score
KyrgyzRepublic2008,2008,Kyrgyz Republic,Europe and Central Asia,Total Oil & Gas,,,5139957785,5318700,0.01,0.2,1034648226,72855334,0.07,174631077.2,..,..,359830000,0.2,0.06,303935469.7,0.24,0.06,308397467.1,303935469.7,0.24,..,31.7,68.45,30.2,94.3,..,..,-1.08,-0.58,-0.77,-0.35,-1.12
KyrgyzRepublic2008,2008,Kyrgyz Republic,Europe and Central Asia,Gas,,,5139957785,5318700,0.01,0.2,1034648226,72855334,0.07,174631077.2,..,..,359830000,0.2,0.06,303935469.7,0.24,0.06,308397467.1,303935469.7,0.24,..,31.7,68.45,30.2,94.3,..,..,-1.08,-0.58,-0.77,-0.35,-1.12
KyrgyzRepublic2008,2008,Kyrgyz Republic,Europe and Central Asia,Oil,,,5139957785,5318700,0.01,0.2,1034648226,72855334,0.07,174631077.2,..,..,359830000,0.2,0.06,303935469.7,0.24,0.06,308397467.1,303935469.7,0.24,..,31.7,68.45,30.2,94.3,..,..,-1.08,-0.58,-0.77,-0.35,-1.12
KyrgyzRepublic2008,2008,Kyrgyz Republic,Europe and Central Asia,Total Mining,,,5139957785,5318700,0.01,0.2,1034648226,72855334,0.07,174631077.2,..,..,359830000,0.2,0.06,303935469.7,0.24,0.06,308397467.1,303935469.7,0.24,..,31.7,68.45,30.2,94.3,..,..,-1.08,-0.58,-0.77,-0.35,-1.12
KyrgyzRepublic2008,2008,Kyrgyz Republic,Europe and Central Asia,Coal,,,5139957785,5318700,0.01,0.2,1034648226,72855334,0.07,174631077.2,..,..,359830000,0.2,0.06,303935469.7,0.24,0.06,308397467.1,303935469.7,0.24,..,31.7,68.45,30.2,94.3,..,..,-1.08,-0.58,-0.77,-0.35,-1.12
KyrgyzRepublic2008,2008,Kyrgyz Republic,Europe and Central Asia,Construction Materials ,,,5139957785,5318700,0.01,0.2,1034648226,72855334,0.07,174631077.2,..,..,359830000,0.2,0.06,303935469.7,0.24,0.06,308397467.1,303935469.7,0.24,..,31.7,68.45,30.2,94.3,..,..,-1.08,-0.58,-0.77,-0.35,-1.12
KyrgyzRepublic2008,2008,Kyrgyz Republic,Europe and Central Asia,o/w Cement,,,5139957785,5318700,0.01,0.2,1034648226,72855334,0.07,174631077.2,..,..,359830000,0.2,0.06,303935469.7,0.24,0.06,308397467.1,303935469.7,0.24,..,31.7,68.45,30.2,94.3,..,..,-1.08,-0.58,-0.77,-0.35,-1.12
KyrgyzRepublic2008,2008,Kyrgyz Republic,Europe and Central Asia,o/w Clay,,,5139957785,5318700,0.01,0.2,1034648226,72855334,0.07,174631077.2,..,..,359830000,0.2,0.06,303935469.7,0.24,0.06,308397467.1,303935469.7,0.24,..,31.7,68.45,30.2,94.3,..,..,-1.08,-0.58,-0.77,-0.35,-1.12
KyrgyzRepublic2008,2008,Kyrgyz Republic,Europe and Central Asia,o/w Gypsum,,,5139957785,5318700,0.01,0.2,1034648226,72855334,0.07,174631077.2,..,..,359830000,0.2,0.06,303935469.7,0.24,0.06,308397467.1,303935469.7,0.24,..,31.7,68.45,30.2,94.3,..,..,-1.08,-0.58,-0.77,-0.35,-1.12
KyrgyzRepublic2008,2008,Kyrgyz Republic,Europe and Central Asia,o/w Kaolin clay,,,5139957785,5318700,0.01,0.2,1034648226,72855334,0.07,174631077.2,..,..,359830000,0.2,0.06,303935469.7,0.24,0.06,308397467.1,303935469.7,0.24,..,31.7,68.45,30.2,94.3,..,..,-1.08,-0.58,-0.77,-0.35,-1.12
KyrgyzRepublic2008,2008,Kyrgyz Republic,Europe and Central Asia,o/w Lime,,,5139957785,5318700,0.01,0.2,1034648226,72855334,0.07,174631077.2,..,..,359830000,0.2,0.06,303935469.7,0.24,0.06,308397467.1,303935469.7,0.24,..,31.7,68.45,30.2,94.3,..,..,-1.08,-0.58,-0.77,-0.35,-1.12
KyrgyzRepublic2008,2008,Kyrgyz Republic,Europe and Central Asia,o/w Limestone,,,5139957785,5318700,0.01,0.2,1034648226,72855334,0.07,174631077.2,..,..,359830000,0.2,0.06,303935469.7,0.24,0.06,308397467.1,303935469.7,0.24,..,31.7,68.45,30.2,94.3,..,..,-1.08,-0.58,-0.77,-0.35,-1.12
KyrgyzRepublic2008,2008,Kyrgyz Republic,Europe and Central Asia,o/w Sand-gravel aggregate,,,5139957785,5318700,0.01,0.2,1034648226,72855334,0.07,174631077.2,..,..,359830000,0.2,0.06,303935469.7,0.24,0.06,308397467.1,303935469.7,0.24,..,31.7,68.45,30.2,94.3,..,..,-1.08,-0.58,-0.77,-0.35,-1.12
KyrgyzRepublic2008,2008,Kyrgyz Republic,Europe and Central Asia,o/w Sands,,,5139957785,5318700,0.01,0.2,1034648226,72855334,0.07,174631077.2,..,..,359830000,0.2,0.06,303935469.7,0.24,0.06,308397467.1,303935469.7,0.24,..,31.7,68.45,30.2,94.3,..,..,-1.08,-0.58,-0.77,-0.35,-1.12
KyrgyzRepublic2008,2008,Kyrgyz Republic,Europe and Central Asia,Gold,,,5139957785,5318700,0.01,0.2,1034648226,72855334,0.07,174631077.2,..,..,359830000,0.2,0.06,303935469.7,0.24,0.06,308397467.1,303935469.7,0.24,..,31.7,68.45,30.2,94.3,..,..,-1.08,-0.58,-0.77,-0.35,-1.12
KyrgyzRepublic2008,2008,Kyrgyz Republic,Europe and Central Asia,Non-ferrous and rare metals,,,5139957785,5318700,0.01,0.2,1034648226,72855334,0.07,174631077.2,..,..,359830000,0.2,0.06,303935469.7,0.24,0.06,308397467.1,303935469.7,0.24,..,31.7,68.45,30.2,94.3,..,..,-1.08,-0.58,-0.77,-0.35,-1.12
KyrgyzRepublic2008,2008,Kyrgyz Republic,Europe and Central Asia,o/w Antimony,,,5139957785,5318700,0.01,0.2,1034648226,72855334,0.07,174631077.2,..,..,359830000,0.2,0.06,303935469.7,0.24,0.06,308397467.1,303935469.7,0.24,..,31.7,68.45,30.2,94.3,..,..,-1.08,-0.58,-0.77,-0.35,-1.12
KyrgyzRepublic2008,2008,Kyrgyz Republic,Europe and Central Asia,   o/w Metal and compounds,,,5139957785,5318700,0.01,0.2,1034648226,72855334,0.07,174631077.2,..,..,359830000,0.2,0.06,303935469.7,0.24,0.06,308397467.1,303935469.7,0.24,..,31.7,68.45,30.2,94.3,..,..,-1.08,-0.58,-0.77,-0.35,-1.12
KyrgyzRepublic2008,2008,Kyrgyz Republic,Europe and Central Asia,   o/w Antimony content,,,5139957785,5318700,0.01,0.2,1034648226,72855334,0.07,174631077.2,..,..,359830000,0.2,0.06,303935469.7,0.24,0.06,308397467.1,303935469.7,0.24,..,31.7,68.45,30.2,94.3,..,..,-1.08,-0.58,-0.77,-0.35,-1.12
KyrgyzRepublic2008,2008,Kyrgyz Republic,Europe and Central Asia,   o/w Uranium content,,,5139957785,5318700,0.01,0.2,1034648226,72855334,0.07,174631077.2,..,..,359830000,0.2,0.06,303935469.7,0.24,0.06,308397467.1,303935469.7,0.24,..,31.7,68.45,30.2,94.3,..,..,-1.08,-0.58,-0.77,-0.35,-1.12
KyrgyzRepublic2008,2008,Kyrgyz Republic,Europe and Central Asia,   o/w U3O8 content,,,5139957785,5318700,0.01,0.2,1034648226,72855334,0.07,174631077.2,..,..,359830000,0.2,0.06,303935469.7,0.24,0.06,308397467.1,303935469.7,0.24,..,31.7,68.45,30.2,94.3,..,..,-1.08,-0.58,-0.77,-0.35,-1.12
KyrgyzRepublic2009,2009,Kyrgyz Republic,Europe and Central Asia,Total,96148291,99435121,4690062255,5383300,0.02,0.19,881154854.7,96148291,0.11,152850762.1,..,..,313360000,0.31,0.06,292316572.2,0.33,0.06,281403735.3,292316572.2,0.33,..,31.7,69.1,28.5,93.91,..,..,-1,-0.64,-0.95,-0.32,-1.23
KyrgyzRepublic2009,2009,Kyrgyz Republic,Europe and Central Asia,Total Oil & Gas,3653635.06,3778534.6,4690062255,5383300,0.02,0.19,881154854.7,96148291,0.11,152850762.1,..,..,313360000,0.31,0.06,292316572.2,0.33,0.06,281403735.3,292316572.2,0.33,..,31.7,69.1,28.5,93.91,..,..,-1,-0.64,-0.95,-0.32,-1.23
KyrgyzRepublic2009,2009,Kyrgyz Republic,Europe and Central Asia,Gas,0.06,,4690062255,5383300,0.02,0.19,881154854.7,96148291,0.11,152850762.1,..,..,313360000,0.31,0.06,292316572.2,0.33,0.06,281403735.3,292316572.2,0.33,..,31.7,69.1,28.5,93.91,..,..,-1,-0.64,-0.95,-0.32,-1.23
KyrgyzRepublic2009,2009,Kyrgyz Republic,Europe and Central Asia,Oil,,,4690062255,5383300,0.02,0.19,881154854.7,96148291,0.11,152850762.1,..,..,313360000,0.31,0.06,292316572.2,0.33,0.06,281403735.3,292316572.2,0.33,..,31.7,69.1,28.5,93.91,..,..,-1,-0.64,-0.95,-0.32,-1.23
KyrgyzRepublic2009,2009,Kyrgyz Republic,Europe and Central Asia,Total Mining,92494655.94,95656586.4,4690062255,5383300,0.02,0.19,881154854.7,96148291,0.11,152850762.1,..,..,313360000,0.31,0.06,292316572.2,0.33,0.06,281403735.3,292316572.2,0.33,..,31.7,69.1,28.5,93.91,..,..,-1,-0.64,-0.95,-0.32,-1.23
KyrgyzRepublic2009,2009,Kyrgyz Republic,Europe and Central Asia,Coal,769186.33,795480.97,4690062255,5383300,0.02,0.19,881154854.7,96148291,0.11,152850762.1,..,..,313360000,0.31,0.06,292316572.2,0.33,0.06,281403735.3,292316572.2,0.33,..,31.7,69.1,28.5,93.91,..,..,-1,-0.64,-0.95,-0.32,-1.23
KyrgyzRepublic2009,2009,Kyrgyz Republic,Europe and Central Asia,Construction Materials ,1249927.78,1292656.57,4690062255,5383300,0.02,0.19,881154854.7,96148291,0.11,152850762.1,..,..,313360000,0.31,0.06,292316572.2,0.33,0.06,281403735.3,292316572.2,0.33,..,31.7,69.1,28.5,93.91,..,..,-1,-0.64,-0.95,-0.32,-1.23
KyrgyzRepublic2009,2009,Kyrgyz Republic,Europe and Central Asia,o/w Cement,,,4690062255,5383300,0.02,0.19,881154854.7,96148291,0.11,152850762.1,..,..,313360000,0.31,0.06,292316572.2,0.33,0.06,281403735.3,292316572.2,0.33,..,31.7,69.1,28.5,93.91,..,..,-1,-0.64,-0.95,-0.32,-1.23
KyrgyzRepublic2009,2009,Kyrgyz Republic,Europe and Central Asia,o/w Gypsum,,,4690062255,5383300,0.02,0.19,881154854.7,96148291,0.11,152850762.1,..,..,313360000,0.31,0.06,292316572.2,0.33,0.06,281403735.3,292316572.2,0.33,..,31.7,69.1,28.5,93.91,..,..,-1,-0.64,-0.95,-0.32,-1.23
KyrgyzRepublic2009,2009,Kyrgyz Republic,Europe and Central Asia,o/w Lime,,,4690062255,5383300,0.02,0.19,881154854.7,96148291,0.11,152850762.1,..,..,313360000,0.31,0.06,292316572.2,0.33,0.06,281403735.3,292316572.2,0.33,..,31.7,69.1,28.5,93.91,..,..,-1,-0.64,-0.95,-0.32,-1.23
KyrgyzRepublic2009,2009,Kyrgyz Republic,Europe and Central Asia,o/w Sands,,,4690062255,5383300,0.02,0.19,881154854.7,96148291,0.11,152850762.1,..,..,313360000,0.31,0.06,292316572.2,0.33,0.06,281403735.3,292316572.2,0.33,..,31.7,69.1,28.5,93.91,..,..,-1,-0.64,-0.95,-0.32,-1.23
KyrgyzRepublic2009,2009,Kyrgyz Republic,Europe and Central Asia,Gold,82014492.22,84818158.21,4690062255,5383300,0.02,0.19,881154854.7,96148291,0.11,152850762.1,..,..,313360000,0.31,0.06,292316572.2,0.33,0.06,281403735.3,292316572.2,0.33,..,31.7,69.1,28.5,93.91,..,..,-1,-0.64,-0.95,-0.32,-1.23
KyrgyzRepublic2009,2009,Kyrgyz Republic,Europe and Central Asia,Non-ferrous and rare metals,576889.75,596610.73,4690062255,5383300,0.02,0.19,881154854.7,96148291,0.11,152850762.1,..,..,313360000,0.31,0.06,292316572.2,0.33,0.06,281403735.3,292316572.2,0.33,..,31.7,69.1,28.5,93.91,..,..,-1,-0.64,-0.95,-0.32,-1.23
KyrgyzRepublic2009,2009,Kyrgyz Republic,Europe and Central Asia,o/w Antimony,,,4690062255,5383300,0.02,0.19,881154854.7,96148291,0.11,152850762.1,..,..,313360000,0.31,0.06,292316572.2,0.33,0.06,281403735.3,292316572.2,0.33,..,31.7,69.1,28.5,93.91,..,..,-1,-0.64,-0.95,-0.32,-1.23
KyrgyzRepublic2009,2009,Kyrgyz Republic,Europe and Central Asia,   o/w Metal and compounds,,,4690062255,5383300,0.02,0.19,881154854.7,96148291,0.11,152850762.1,..,..,313360000,0.31,0.06,292316572.2,0.33,0.06,281403735.3,292316572.2,0.33,..,31.7,69.1,28.5,93.91,..,..,-1,-0.64,-0.95,-0.32,-1.23
KyrgyzRepublic2009,2009,Kyrgyz Republic,Europe and Central Asia,   o/w Antimony content,,,4690062255,5383300,0.02,0.19,881154854.7,96148291,0.11,152850762.1,..,..,313360000,0.31,0.06,292316572.2,0.33,0.06,281403735.3,292316572.2,0.33,..,31.7,69.1,28.5,93.91,..,..,-1,-0.64,-0.95,-0.32,-1.23
KyrgyzRepublic2009,2009,Kyrgyz Republic,Europe and Central Asia,o/w Mercury,,,4690062255,5383300,0.02,0.19,881154854.7,96148291,0.11,152850762.1,..,..,313360000,0.31,0.06,292316572.2,0.33,0.06,281403735.3,292316572.2,0.33,..,31.7,69.1,28.5,93.91,..,..,-1,-0.64,-0.95,-0.32,-1.23
KyrgyzRepublic2009,2009,Kyrgyz Republic,Europe and Central Asia,o/w Uranium processed),,,4690062255,5383300,0.02,0.19,881154854.7,96148291,0.11,152850762.1,..,..,313360000,0.31,0.06,292316572.2,0.33,0.06,281403735.3,292316572.2,0.33,..,31.7,69.1,28.5,93.91,..,..,-1,-0.64,-0.95,-0.32,-1.23
KyrgyzRepublic2009,2009,Kyrgyz Republic,Europe and Central Asia,   o/w Uranium content,,,4690062255,5383300,0.02,0.19,881154854.7,96148291,0.11,152850762.1,..,..,313360000,0.31,0.06,292316572.2,0.33,0.06,281403735.3,292316572.2,0.33,..,31.7,69.1,28.5,93.91,..,..,-1,-0.64,-0.95,-0.32,-1.23
KyrgyzRepublic2009,2009,Kyrgyz Republic,Europe and Central Asia,   o/w U3O8 content,,,4690062255,5383300,0.02,0.19,881154854.7,96148291,0.11,152850762.1,..,..,313360000,0.31,0.06,292316572.2,0.33,0.06,281403735.3,292316572.2,0.33,..,31.7,69.1,28.5,93.91,..,..,-1,-0.64,-0.95,-0.32,-1.23
KyrgyzRepublic2010,2010,Kyrgyz Republic,Europe and Central Asia,Total,143976791,142159547,4794357795,5447900,0.03,0.19,931183483.7,143976791,0.15,343035950.6,..,..,380370000,0.38,0.06,278975529.7,0.52,0.06,287661467.7,278975529.7,0.52,..,33.7,69.3,26.7,95.27,..,..,-0.96,-1.03,-0.63,-0.25,-1.11
KyrgyzRepublic2010,2010,Kyrgyz Republic,Europe and Central Asia,Total Oil & Gas,7300523,5805378,4794357795,5447900,0.03,0.19,931183483.7,143976791,0.15,343035950.6,..,..,380370000,0.38,0.06,278975529.7,0.52,0.06,287661467.7,278975529.7,0.52,..,33.7,69.3,26.7,95.27,..,..,-0.96,-1.03,-0.63,-0.25,-1.11
KyrgyzRepublic2010,2010,Kyrgyz Republic,Europe and Central Asia,Gas,,,4794357795,5447900,0.03,0.19,931183483.7,143976791,0.15,343035950.6,..,..,380370000,0.38,0.06,278975529.7,0.52,0.06,287661467.7,278975529.7,0.52,..,33.7,69.3,26.7,95.27,..,..,-0.96,-1.03,-0.63,-0.25,-1.11
KyrgyzRepublic2010,2010,Kyrgyz Republic,Europe and Central Asia,Oil,,,4794357795,5447900,0.03,0.19,931183483.7,143976791,0.15,343035950.6,..,..,380370000,0.38,0.06,278975529.7,0.52,0.06,287661467.7,278975529.7,0.52,..,33.7,69.3,26.7,95.27,..,..,-0.96,-1.03,-0.63,-0.25,-1.11
KyrgyzRepublic2010,2010,Kyrgyz Republic,Europe and Central Asia,Total Mining,135289779.1,133442574.4,4794357795,5447900,0.03,0.19,931183483.7,143976791,0.15,343035950.6,..,..,380370000,0.38,0.06,278975529.7,0.52,0.06,287661467.7,278975529.7,0.52,..,33.7,69.3,26.7,95.27,..,..,-0.96,-1.03,-0.63,-0.25,-1.11
KyrgyzRepublic2010,2010,Kyrgyz Republic,Europe and Central Asia,Coal,985674,773590,4794357795,5447900,0.03,0.19,931183483.7,143976791,0.15,343035950.6,..,..,380370000,0.38,0.06,278975529.7,0.52,0.06,287661467.7,278975529.7,0.52,..,33.7,69.3,26.7,95.27,..,..,-0.96,-1.03,-0.63,-0.25,-1.11
KyrgyzRepublic2010,2010,Kyrgyz Republic,Europe and Central Asia,Construction Materials ,6615219,6569998,4794357795,5447900,0.03,0.19,931183483.7,143976791,0.15,343035950.6,..,..,380370000,0.38,0.06,278975529.7,0.52,0.06,287661467.7,278975529.7,0.52,..,33.7,69.3,26.7,95.27,..,..,-0.96,-1.03,-0.63,-0.25,-1.11
KyrgyzRepublic2010,2010,Kyrgyz Republic,Europe and Central Asia,o/w Cement,,,4794357795,5447900,0.03,0.19,931183483.7,143976791,0.15,343035950.6,..,..,380370000,0.38,0.06,278975529.7,0.52,0.06,287661467.7,278975529.7,0.52,..,33.7,69.3,26.7,95.27,..,..,-0.96,-1.03,-0.63,-0.25,-1.11
KyrgyzRepublic2010,2010,Kyrgyz Republic,Europe and Central Asia,o/w Gypsum,,,4794357795,5447900,0.03,0.19,931183483.7,143976791,0.15,343035950.6,..,..,380370000,0.38,0.06,278975529.7,0.52,0.06,287661467.7,278975529.7,0.52,..,33.7,69.3,26.7,95.27,..,..,-0.96,-1.03,-0.63,-0.25,-1.11
KyrgyzRepublic2010,2010,Kyrgyz Republic,Europe and Central Asia,o/w Lime,,,4794357795,5447900,0.03,0.19,931183483.7,143976791,0.15,343035950.6,..,..,380370000,0.38,0.06,278975529.7,0.52,0.06,287661467.7,278975529.7,0.52,..,33.7,69.3,26.7,95.27,..,..,-0.96,-1.03,-0.63,-0.25,-1.11
KyrgyzRepublic2010,2010,Kyrgyz Republic,Europe and Central Asia,o/w Sands,,,4794357795,5447900,0.03,0.19,931183483.7,143976791,0.15,343035950.6,..,..,380370000,0.38,0.06,278975529.7,0.52,0.06,287661467.7,278975529.7,0.52,..,33.7,69.3,26.7,95.27,..,..,-0.96,-1.03,-0.63,-0.25,-1.11
KyrgyzRepublic2010,2010,Kyrgyz Republic,Europe and Central Asia,Gold,126699576.1,125100401.4,4794357795,5447900,0.03,0.19,931183483.7,143976791,0.15,343035950.6,..,..,380370000,0.38,0.06,278975529.7,0.52,0.06,287661467.7,278975529.7,0.52,..,33.7,69.3,26.7,95.27,..,..,-0.96,-1.03,-0.63,-0.25,-1.11
KyrgyzRepublic2010,2010,Kyrgyz Republic,Europe and Central Asia,Non-ferrous and rare metals,989310,998585,4794357795,5447900,0.03,0.19,931183483.7,143976791,0.15,343035950.6,..,..,380370000,0.38,0.06,278975529.7,0.52,0.06,287661467.7,278975529.7,0.52,..,33.7,69.3,26.7,95.27,..,..,-0.96,-1.03,-0.63,-0.25,-1.11
KyrgyzRepublic2010,2010,Kyrgyz Republic,Europe and Central Asia,o/w Antimony,,,4794357795,5447900,0.03,0.19,931183483.7,143976791,0.15,343035950.6,..,..,380370000,0.38,0.06,278975529.7,0.52,0.06,287661467.7,278975529.7,0.52,..,33.7,69.3,26.7,95.27,..,..,-0.96,-1.03,-0.63,-0.25,-1.11
KyrgyzRepublic2010,2010,Kyrgyz Republic,Europe and Central Asia,   o/w Metal and compounds,,,4794357795,5447900,0.03,0.19,931183483.7,143976791,0.15,343035950.6,..,..,380370000,0.38,0.06,278975529.7,0.52,0.06,287661467.7,278975529.7,0.52,..,33.7,69.3,26.7,95.27,..,..,-0.96,-1.03,-0.63,-0.25,-1.11
KyrgyzRepublic2010,2010,Kyrgyz Republic,Europe and Central Asia,   o/w Antimony content,,,4794357795,5447900,0.03,0.19,931183483.7,143976791,0.15,343035950.6,..,..,380370000,0.38,0.06,278975529.7,0.52,0.06,287661467.7,278975529.7,0.52,..,33.7,69.3,26.7,95.27,..,..,-0.96,-1.03,-0.63,-0.25,-1.11
KyrgyzRepublic2010,2010,Kyrgyz Republic,Europe and Central Asia,o/w Mercury,,,4794357795,5447900,0.03,0.19,931183483.7,143976791,0.15,343035950.6,..,..,380370000,0.38,0.06,278975529.7,0.52,0.06,287661467.7,278975529.7,0.52,..,33.7,69.3,26.7,95.27,..,..,-0.96,-1.03,-0.63,-0.25,-1.11
KyrgyzRepublic2010,2010,Kyrgyz Republic,Europe and Central Asia,o/w Uranium processed),,,4794357795,5447900,0.03,0.19,931183483.7,143976791,0.15,343035950.6,..,..,380370000,0.38,0.06,278975529.7,0.52,0.06,287661467.7,278975529.7,0.52,..,33.7,69.3,26.7,95.27,..,..,-0.96,-1.03,-0.63,-0.25,-1.11
KyrgyzRepublic2010,2010,Kyrgyz Republic,Europe and Central Asia,   o/w Uranium content,,,4794357795,5447900,0.03,0.19,931183483.7,143976791,0.15,343035950.6,..,..,380370000,0.38,0.06,278975529.7,0.52,0.06,287661467.7,278975529.7,0.52,..,33.7,69.3,26.7,95.27,..,..,-0.96,-1.03,-0.63,-0.25,-1.11
KyrgyzRepublic2010,2010,Kyrgyz Republic,Europe and Central Asia,   o/w U3O8 content,,,4794357795,5447900,0.03,0.19,931183483.7,143976791,0.15,343035950.6,..,..,380370000,0.38,0.06,278975529.7,0.52,0.06,287661467.7,278975529.7,0.52,..,33.7,69.3,26.7,95.27,..,..,-0.96,-1.03,-0.63,-0.25,-1.11
KyrgyzRepublic2011,2011,Kyrgyz Republic,Europe and Central Asia,Total,246173059,246031215,6197766119,5514600,0.04,0.21,1306115088,246173059,0.19,572997094.4,..,..,525030000,0.47,0.07,420866745.6,0.58,0.07,433843628.3,420866745.6,0.58,..,36.8,69.6,24.9,96.06,..,..,-0.73,-1.08,-0.63,-0.22,-1.15
KyrgyzRepublic2011,2011,Kyrgyz Republic,Europe and Central Asia,Total Oil & Gas,10775466,10774924,6197766119,5514600,0.04,0.21,1306115088,246173059,0.19,572997094.4,..,..,525030000,0.47,0.07,420866745.6,0.58,0.07,433843628.3,420866745.6,0.58,..,36.8,69.6,24.9,96.06,..,..,-0.73,-1.08,-0.63,-0.22,-1.15
KyrgyzRepublic2011,2011,Kyrgyz Republic,Europe and Central Asia,Gas,,,6197766119,5514600,0.04,0.21,1306115088,246173059,0.19,572997094.4,..,..,525030000,0.47,0.07,420866745.6,0.58,0.07,433843628.3,420866745.6,0.58,..,36.8,69.6,24.9,96.06,..,..,-0.73,-1.08,-0.63,-0.22,-1.15
KyrgyzRepublic2011,2011,Kyrgyz Republic,Europe and Central Asia,Oil,,,6197766119,5514600,0.04,0.21,1306115088,246173059,0.19,572997094.4,..,..,525030000,0.47,0.07,420866745.6,0.58,0.07,433843628.3,420866745.6,0.58,..,36.8,69.6,24.9,96.06,..,..,-0.73,-1.08,-0.63,-0.22,-1.15
KyrgyzRepublic2011,2011,Kyrgyz Republic,Europe and Central Asia,Total Mining,235397592,235256291,6197766119,5514600,0.04,0.21,1306115088,246173059,0.19,572997094.4,..,..,525030000,0.47,0.07,420866745.6,0.58,0.07,433843628.3,420866745.6,0.58,..,36.8,69.6,24.9,96.06,..,..,-0.73,-1.08,-0.63,-0.22,-1.15
KyrgyzRepublic2011,2011,Kyrgyz Republic,Europe and Central Asia,Coal,4391562,4426811,6197766119,5514600,0.04,0.21,1306115088,246173059,0.19,572997094.4,..,..,525030000,0.47,0.07,420866745.6,0.58,0.07,433843628.3,420866745.6,0.58,..,36.8,69.6,24.9,96.06,..,..,-0.73,-1.08,-0.63,-0.22,-1.15
KyrgyzRepublic2011,2011,Kyrgyz Republic,Europe and Central Asia,Construction Materials ,8277657,8240803,6197766119,5514600,0.04,0.21,1306115088,246173059,0.19,572997094.4,..,..,525030000,0.47,0.07,420866745.6,0.58,0.07,433843628.3,420866745.6,0.58,..,36.8,69.6,24.9,96.06,..,..,-0.73,-1.08,-0.63,-0.22,-1.15
KyrgyzRepublic2011,2011,Kyrgyz Republic,Europe and Central Asia,o/w Cement,,,6197766119,5514600,0.04,0.21,1306115088,246173059,0.19,572997094.4,..,..,525030000,0.47,0.07,420866745.6,0.58,0.07,433843628.3,420866745.6,0.58,..,36.8,69.6,24.9,96.06,..,..,-0.73,-1.08,-0.63,-0.22,-1.15
KyrgyzRepublic2011,2011,Kyrgyz Republic,Europe and Central Asia,o/w Gypsum,,,6197766119,5514600,0.04,0.21,1306115088,246173059,0.19,572997094.4,..,..,525030000,0.47,0.07,420866745.6,0.58,0.07,433843628.3,420866745.6,0.58,..,36.8,69.6,24.9,96.06,..,..,-0.73,-1.08,-0.63,-0.22,-1.15
KyrgyzRepublic2011,2011,Kyrgyz Republic,Europe and Central Asia,o/w Lime,,,6197766119,5514600,0.04,0.21,1306115088,246173059,0.19,572997094.4,..,..,525030000,0.47,0.07,420866745.6,0.58,0.07,433843628.3,420866745.6,0.58,..,36.8,69.6,24.9,96.06,..,..,-0.73,-1.08,-0.63,-0.22,-1.15
KyrgyzRepublic2011,2011,Kyrgyz Republic,Europe and Central Asia,o/w Sands,,,6197766119,5514600,0.04,0.21,1306115088,246173059,0.19,572997094.4,..,..,525030000,0.47,0.07,420866745.6,0.58,0.07,433843628.3,420866745.6,0.58,..,36.8,69.6,24.9,96.06,..,..,-0.73,-1.08,-0.63,-0.22,-1.15
KyrgyzRepublic2011,2011,Kyrgyz Republic,Europe and Central Asia,Gold,220799306,220786226,6197766119,5514600,0.04,0.21,1306115088,246173059,0.19,572997094.4,..,..,525030000,0.47,0.07,420866745.6,0.58,0.07,433843628.3,420866745.6,0.58,..,36.8,69.6,24.9,96.06,..,..,-0.73,-1.08,-0.63,-0.22,-1.15
KyrgyzRepublic2011,2011,Kyrgyz Republic,Europe and Central Asia,Non-ferrous and rare metals,1929067,1802451,6197766119,5514600,0.04,0.21,1306115088,246173059,0.19,572997094.4,..,..,525030000,0.47,0.07,420866745.6,0.58,0.07,433843628.3,420866745.6,0.58,..,36.8,69.6,24.9,96.06,..,..,-0.73,-1.08,-0.63,-0.22,-1.15
KyrgyzRepublic2011,2011,Kyrgyz Republic,Europe and Central Asia,o/w Antimony,,,6197766119,5514600,0.04,0.21,1306115088,246173059,0.19,572997094.4,..,..,525030000,0.47,0.07,420866745.6,0.58,0.07,433843628.3,420866745.6,0.58,..,36.8,69.6,24.9,96.06,..,..,-0.73,-1.08,-0.63,-0.22,-1.15
KyrgyzRepublic2011,2011,Kyrgyz Republic,Europe and Central Asia,   o/w Metal and compounds,,,6197766119,5514600,0.04,0.21,1306115088,246173059,0.19,572997094.4,..,..,525030000,0.47,0.07,420866745.6,0.58,0.07,433843628.3,420866745.6,0.58,..,36.8,69.6,24.9,96.06,..,..,-0.73,-1.08,-0.63,-0.22,-1.15
