Report ID,Year,Country,Lookup,Region,Sector,Mining,Gas,Oil,Commodity,Total extractive government receipts (US$),"Total Government Revenue, IMF data.","Total Government Revenue, excluding grants, WB data.",Total GDP (US$ nominal),Total Production Value (US$),Health expenditure (US$),Public spending on education (% of GDP) ,ODA (US$)
Mauritania2007,2007,Mauritania,2007_Mauritania,Africa,Mining,yes,no,no,Iron ore,175753291.2,986127937.4,..,2837533270,866773936.7,..,..,347230000
Mauritania2008,2008,Mauritania,2008_Mauritania,Africa,"Oil, Mining",yes,no,yes,Total,231365651.6,1269370080,..,3585284792,1846849617,135449549.7,0.0377793,452160000
Mauritania2008,2008,Mauritania,2008_Mauritania,Africa,Oil,no,no,yes,Oil,231365651.6,1269370080,..,3585284792,466646966,135449549.7,0.0377793,452160000
Mauritania2008,2008,Mauritania,2008_Mauritania,Africa,Mining,yes,no,no,Total Mining,231365651.6,1269370080,..,3585284792,1380202651,135449549.7,0.0377793,452160000
Mauritania2008,2008,Mauritania,2008_Mauritania,Africa,Mining,yes,no,no,Copper (in concentrate),231365651.6,1269370080,..,3585284792,156780311.1,135449549.7,0.0377793,452160000
Mauritania2008,2008,Mauritania,2008_Mauritania,Africa,Mining,yes,no,no,Gold,231365651.6,1269370080,..,3585284792,172505486.1,135449549.7,0.0377793,452160000
Mauritania2008,2008,Mauritania,2008_Mauritania,Africa,Mining,yes,no,no,Iron ore,231365651.6,1269370080,..,3585284792,1050916854,135449549.7,0.0377793,452160000
Mauritania2009,2009,Mauritania,2009_Mauritania,Africa,"Oil, Mining",yes,no,yes,Total,191165715.1,995102717.9,..,3027020496,1129676475,..,..,373470000
Mauritania2009,2009,Mauritania,2009_Mauritania,Africa,Oil,no,no,yes,Oil,191165715.1,995102717.9,..,3027020496,257956441.1,..,..,373470000
Mauritania2009,2009,Mauritania,2009_Mauritania,Africa,Mining,yes,no,no,Total Mining,191165715.1,995102717.9,..,3027020496,871720034,..,..,373470000
Mauritania2009,2009,Mauritania,2009_Mauritania,Africa,Mining,yes,no,no,Copper (in concentrate),191165715.1,995102717.9,..,3027020496,128449414.5,..,..,373470000
Mauritania2009,2009,Mauritania,2009_Mauritania,Africa,Mining,yes,no,no,Gold,191165715.1,995102717.9,..,3027020496,241280292.2,..,..,373470000
Mauritania2009,2009,Mauritania,2009_Mauritania,Africa,Mining,yes,no,no,Iron ore,191165715.1,995102717.9,..,3027020496,501990327.3,..,..,373470000
Mauritania2010,2010,Mauritania,2010_Mauritania,Africa,"Oil, Mining",yes,no,yes,Total,270018613,938838184,..,3526947609,1806134713,150195416.6,0.0425851,374400000
Mauritania2010,2010,Mauritania,2010_Mauritania,Africa,Oil,no,no,yes,Oil,270018613,938838184,..,3526947609,240038600,150195416.6,0.0425851,374400000
Mauritania2010,2010,Mauritania,2010_Mauritania,Africa,Mining,yes,no,no,Total Mining,270018613,938838184,..,3526947609,1566096113,150195416.6,0.0425851,374400000
Mauritania2010,2010,Mauritania,2010_Mauritania,Africa,Mining,yes,no,no,Cement,270018613,938838184,..,3526947609,50819144,150195416.6,0.0425851,374400000
Mauritania2010,2010,Mauritania,2010_Mauritania,Africa,Mining,yes,no,no,Copper (in concentrate),270018613,938838184,..,3526947609,190000180,150195416.6,0.0425851,374400000
Mauritania2010,2010,Mauritania,2010_Mauritania,Africa,Mining,yes,no,no,Gold,270018613,938838184,..,3526947609,321818788.7,150195416.6,0.0425851,374400000
Mauritania2010,2010,Mauritania,2010_Mauritania,Africa,Mining,yes,no,no,Iron ore,270018613,938838184,..,3526947609,1003458000,150195416.6,0.0425851,374400000
Mauritania2011,2011,Mauritania,2011_Mauritania,Africa,"Oil, Mining",yes,no,yes,Total,448018316.8,2658426398,..,4136083638,2068434237,152623554.3,0.0369005,382210000
Mauritania2011,2011,Mauritania,2011_Mauritania,Africa,Oil,no,no,yes,Oil,448018316.8,2658426398,..,4136083638,306063450,152623554.3,0.0369005,382210000
Mauritania2011,2011,Mauritania,2011_Mauritania,Africa,Mining,yes,no,no,Total Mining,448018316.8,2658426398,..,4136083638,1762370787,152623554.3,0.0369005,382210000
Mauritania2011,2011,Mauritania,2011_Mauritania,Africa,Mining,yes,no,no,Copper (in concentrate),448018316.8,2658426398,..,4136083638,240054750.3,152623554.3,0.0369005,382210000
Mauritania2011,2011,Mauritania,2011_Mauritania,Africa,Mining,yes,no,no,Gold,448018316.8,2658426398,..,4136083638,405773827.9,152623554.3,0.0369005,382210000
Mauritania2011,2011,Mauritania,2011_Mauritania,Africa,Mining,yes,no,no,Iron ore,448018316.8,2658426398,..,4136083638,1116542209,152623554.3,0.0369005,382210000
Mauritania2012,2012,Mauritania,2012_Mauritania,Africa,"Oil, Mining",,,,Total,472169395.8,1107684586,..,3958702640,2052846535,..,..,408310000
Mauritania2012,2012,Mauritania,2012_Mauritania,Africa,Oil,,,,Oil,472169395.8,1107684586,..,3958702640,271354358,..,..,408310000
Mauritania2012,2012,Mauritania,2012_Mauritania,Africa,Mining,,,,Total Mining,472169395.8,1107684586,..,3958702640,1781492177,..,..,408310000
Mauritania2012,2012,Mauritania,2012_Mauritania,Africa,Mining,,,,Iron,472169395.8,1107684586,..,3958702640,1127100000,..,..,408310000
Mauritania2012,2012,Mauritania,2012_Mauritania,Africa,Mining,,,,Copper,472169395.8,1107684586,..,3958702640,333300000,..,..,408310000
Mauritania2012,2012,Mauritania,2012_Mauritania,Africa,Mining,,,,Gold,472169395.8,1107684586,..,3958702640,320700000,..,..,408310000
Mauritania2012,2012,Mauritania,2012_Mauritania,Africa,Mining,,,,Silver,472169395.8,1107684586,..,3958702640,300000,..,..,408310000
Mongolia2006 ,2006,Mongolia,2006_Mongolia,East Asia and Pacific,"Oil, Mining",yes,no,yes,Total,411987301.6,1053474412,1286636233,3414053251,1053499669,..,..,205140000
Mongolia2006 ,2006,Mongolia,2006_Mongolia,East Asia and Pacific,Oil,no,no,yes,Oil,411987301.6,1053474412,1286636233,3414053251,0,..,..,205140000
Mongolia2006,2006,Mongolia,2006_Mongolia,East Asia and Pacific,Mining,yes,no,no,Total Mining,411987301.6,1053474412,1286636233,3414053251,1053499669,..,..,205140000
Mongolia2006,2006,Mongolia,2006_Mongolia,East Asia and Pacific,Mining,yes,no,no,Coal,411987301.6,1053474412,1286636233,3414053251,361185747.6,..,..,205140000
Mongolia2006,2006,Mongolia,2006_Mongolia,East Asia and Pacific,Mining,yes,no,no,Copper,411987301.6,1053474412,1286636233,3414053251,143634495.8,..,..,205140000
Mongolia2006,2006,Mongolia,2006_Mongolia,East Asia and Pacific,Mining,yes,no,no,Fluorspar,411987301.6,1053474412,1286636233,3414053251,33210870.98,..,..,205140000
Mongolia2006,2006,Mongolia,2006_Mongolia,East Asia and Pacific,Mining,yes,no,no,Gold,411987301.6,1053474412,1286636233,3414053251,321859192.9,..,..,205140000
Mongolia2006,2006,Mongolia,2006_Mongolia,East Asia and Pacific,Mining,yes,no,no,Iron Ore,411987301.6,1053474412,1286636233,3414053251,6197479.725,..,..,205140000
Mongolia2006,2006,Mongolia,2006_Mongolia,East Asia and Pacific,Mining,yes,no,no,Molybdenum,411987301.6,1053474412,1286636233,3414053251,21805212,..,..,205140000
Mongolia2006,2006,Mongolia,2006_Mongolia,East Asia and Pacific,Mining,yes,no,no,Tungsten (W content of mine output),411987301.6,1053474412,1286636233,3414053251,15555,..,..,205140000
Mongolia2006,2006,Mongolia,2006_Mongolia,East Asia and Pacific,Mining,yes,no,no,Zinc concentrate,411987301.6,1053474412,1286636233,3414053251,165591115,..,..,205140000
Mongolia2007,2007,Mongolia,2007_Mongolia,East Asia and Pacific,"Oil, Mining",yes,no,yes,Total,640532901,1302865191,1591612669,4234894168,1320503205,198622041.8,0.0469013,238680000
Mongolia2007,2007,Mongolia,2007_Mongolia,East Asia and Pacific,Oil,no,no,yes,Oil,640532901,1302865191,1591612669,4234894168,0,198622041.8,0.0469013,238680000
Mongolia2007,2007,Mongolia,2007_Mongolia,East Asia and Pacific,Mining,yes,no,no,Total Mining,640532901,1302865191,1591612669,4234894168,1320503205,198622041.8,0.0469013,238680000
Mongolia2007,2007,Mongolia,2007_Mongolia,East Asia and Pacific,Mining,yes,no,no,Coal,640532901,1302865191,1591612669,4234894168,505490540.1,198622041.8,0.0469013,238680000
Mongolia2007,2007,Mongolia,2007_Mongolia,East Asia and Pacific,Mining,yes,no,no,Copper,640532901,1302865191,1591612669,4234894168,152684284.1,198622041.8,0.0469013,238680000
Mongolia2007,2007,Mongolia,2007_Mongolia,East Asia and Pacific,Mining,yes,no,no,Fluorspar,640532901,1302865191,1591612669,4234894168,34332279.3,198622041.8,0.0469013,238680000
Mongolia2007,2007,Mongolia,2007_Mongolia,East Asia and Pacific,Mining,yes,no,no,Gold,640532901,1302865191,1591612669,4234894168,303595849.2,198622041.8,0.0469013,238680000
Mongolia2007,2007,Mongolia,2007_Mongolia,East Asia and Pacific,Mining,yes,no,no,Iron Ore,640532901,1302865191,1591612669,4234894168,16190908.95,198622041.8,0.0469013,238680000
Mongolia2007,2007,Mongolia,2007_Mongolia,East Asia and Pacific,Mining,yes,no,no,Molybdenum,640532901,1302865191,1591612669,4234894168,41273414.82,198622041.8,0.0469013,238680000
Mongolia2007,2007,Mongolia,2007_Mongolia,East Asia and Pacific,Mining,yes,no,no,Silver,640532901,1302865191,1591612669,4234894168,12098790.74,198622041.8,0.0469013,238680000
Mongolia2007,2007,Mongolia,2007_Mongolia,East Asia and Pacific,Mining,yes,no,no,Tin Concentrate,640532901,1302865191,1591612669,4234894168,436105.035,198622041.8,0.0469013,238680000
Mongolia2007,2007,Mongolia,2007_Mongolia,East Asia and Pacific,Mining,yes,no,no,Tungsten (W content of mine output),640532901,1302865191,1591612669,4234894168,43365,198622041.8,0.0469013,238680000
Mongolia2007,2007,Mongolia,2007_Mongolia,East Asia and Pacific,Mining,yes,no,no,Zinc,640532901,1302865191,1591612669,4234894168,254357667.4,198622041.8,0.0469013,238680000
Mongolia2008,2008,Mongolia,2008_Mongolia,East Asia and Pacific,"Oil, Mining",yes,no,yes,Total,587942636,1702828540,1732855141,5623236708,1942391715,..,..,246660000
Mongolia2008,2008,Mongolia,2008_Mongolia,East Asia and Pacific,Oil,no,no,yes,Oil,587942636,1702828540,1732855141,5623236708,185179413.5,..,..,246660000
Mongolia2008,2008,Mongolia,2008_Mongolia,East Asia and Pacific,Mining,yes,no,no,Total Mining,587942636,1702828540,1732855141,5623236708,1757212302,..,..,246660000
Mongolia2008,2008,Mongolia,2008_Mongolia,East Asia and Pacific,Mining,yes,no,no,Coal,587942636,1702828540,1732855141,5623236708,979148892.6,..,..,246660000
Mongolia2008,2008,Mongolia,2008_Mongolia,East Asia and Pacific,Mining,yes,no,no,Copper,587942636,1702828540,1732855141,5623236708,145305784.9,..,..,246660000
Mongolia2008,2008,Mongolia,2008_Mongolia,East Asia and Pacific,Mining,yes,no,no,Fluorspar,587942636,1702828540,1732855141,5623236708,51617570.3,..,..,246660000
Mongolia2008,2008,Mongolia,2008_Mongolia,East Asia and Pacific,Mining,yes,no,no,Gold,587942636,1702828540,1732855141,5623236708,316538695.5,..,..,246660000
Mongolia2008,2008,Mongolia,2008_Mongolia,East Asia and Pacific,Mining,yes,no,no,Iron Ore,587942636,1702828540,1732855141,5623236708,107475199,..,..,246660000
Mongolia2008,2008,Mongolia,2008_Mongolia,East Asia and Pacific,Mining,yes,no,no,Molybdenum Concentrate (47%),587942636,1702828540,1732855141,5623236708,31745422.8,..,..,246660000
Mongolia2008,2008,Mongolia,2008_Mongolia,East Asia and Pacific,Mining,yes,no,no,Polimet,587942636,1702828540,1732855141,5623236708,,..,..,246660000
Mongolia2008,2008,Mongolia,2008_Mongolia,East Asia and Pacific,Mining,yes,no,no,Tin Concentrate,587942636,1702828540,1732855141,5623236708,1511286.495,..,..,246660000
Mongolia2008,2008,Mongolia,2008_Mongolia,East Asia and Pacific,Mining,yes,no,no,Tungsten (W content of mine output),587942636,1702828540,1732855141,5623236708,24708,..,..,246660000
Mongolia2008,2008,Mongolia,2008_Mongolia,East Asia and Pacific,Mining,yes,no,no,Zinc concentrate,587942636,1702828540,1732855141,5623236708,123844742.3,..,..,246660000
Mongolia2009,2009,Mongolia,2009_Mongolia,East Asia and Pacific,"Oil, Mining",yes,no,yes,Total,512525992.4,1384409674,1229896781,4583834427,1562865033,235831405.5,0.0514485,371220000
Mongolia2009,2009,Mongolia,2009_Mongolia,East Asia and Pacific,Oil,no,no,yes,Oil,512525992.4,1384409674,1229896781,4583834427,111526800,235831405.5,0.0514485,371220000
Mongolia2009,2009,Mongolia,2009_Mongolia,East Asia and Pacific,Mining,yes,no,no,Total Mining,512525992.4,1384409674,1229896781,4583834427,1451338233,235831405.5,0.0514485,371220000
Mongolia2009,2009,Mongolia,2009_Mongolia,East Asia and Pacific,Mining,yes,no,no,Coal,512525992.4,1384409674,1229896781,4583834427,564157166.7,235831405.5,0.0514485,371220000
Mongolia2009,2009,Mongolia,2009_Mongolia,East Asia and Pacific,Mining,yes,no,no,Copper Concentrate (35%),512525992.4,1384409674,1229896781,4583834427,287709524.4,235831405.5,0.0514485,371220000
Mongolia2009,2009,Mongolia,2009_Mongolia,East Asia and Pacific,Mining,yes,no,no,Fluorspar,512525992.4,1384409674,1229896781,4583834427,103602391.5,235831405.5,0.0514485,371220000
Mongolia2009,2009,Mongolia,2009_Mongolia,East Asia and Pacific,Mining,yes,no,no,Gold,512525992.4,1384409674,1229896781,4583834427,274913912.2,235831405.5,0.0514485,371220000
Mongolia2009,2009,Mongolia,2009_Mongolia,East Asia and Pacific,Mining,yes,no,no,Iron Ore,512525992.4,1384409674,1229896781,4583834427,69493480.87,235831405.5,0.0514485,371220000
Mongolia2009,2009,Mongolia,2009_Mongolia,East Asia and Pacific,Mining,yes,no,no,Molybdenum,512525992.4,1384409674,1229896781,4583834427,33414675.72,235831405.5,0.0514485,371220000
Mongolia2009,2009,Mongolia,2009_Mongolia,East Asia and Pacific,Mining,yes,no,no,Salt,512525992.4,1384409674,1229896781,4583834427,103285.34,235831405.5,0.0514485,371220000
Mongolia2009,2009,Mongolia,2009_Mongolia,East Asia and Pacific,Mining,yes,no,no,Silver,512525992.4,1384409674,1229896781,4583834427,13804340.83,235831405.5,0.0514485,371220000
Mongolia2009,2009,Mongolia,2009_Mongolia,East Asia and Pacific,Mining,yes,no,no,Tungsten (W content of mine output),512525992.4,1384409674,1229896781,4583834427,5869.5,235831405.5,0.0514485,371220000
Mongolia2009,2009,Mongolia,2009_Mongolia,East Asia and Pacific,Mining,yes,no,no,Uranium,512525992.4,1384409674,1229896781,4583834427,,235831405.5,0.0514485,371220000
Mongolia2009,2009,Mongolia,2009_Mongolia,East Asia and Pacific,Mining,yes,no,no,Zinc,512525992.4,1384409674,1229896781,4583834427,104133586.3,235831405.5,0.0514485,371220000
Mongolia2010,2010,Mongolia,2010_Mongolia,East Asia and Pacific,"Oil, Mining",yes,no,yes,Total,943183886,1708074366,2086906195,6200357070,2405606222,333949991.7,0.0538598,302760000
Mongolia2010,2010,Mongolia,2010_Mongolia,East Asia and Pacific,Oil,no,no,yes,Oil,943183886,1708074366,2086906195,6200357070,162623370,333949991.7,0.0538598,302760000
Mongolia2010,2010,Mongolia,2010_Mongolia,East Asia and Pacific,Mining,yes,no,no,Total Mining,943183886,1708074366,2086906195,6200357070,2242982852,333949991.7,0.0538598,302760000
Mongolia2010,2010,Mongolia,2010_Mongolia,East Asia and Pacific,Mining,yes,no,no,Coal,943183886,1708074366,2086906195,6200357070,1203640908,333949991.7,0.0538598,302760000
Mongolia2010,2010,Mongolia,2010_Mongolia,East Asia and Pacific,Mining,yes,no,no,Copper Concentrate (35%),943183886,1708074366,2086906195,6200357070,438733164.8,333949991.7,0.0538598,302760000
Mongolia2010,2010,Mongolia,2010_Mongolia,East Asia and Pacific,Mining,yes,no,no,Fluorspar,943183886,1708074366,2086906195,6200357070,133440.075,333949991.7,0.0538598,302760000
Mongolia2010,2010,Mongolia,2010_Mongolia,East Asia and Pacific,Mining,yes,no,no,Gold,943183886,1708074366,2086906195,6200357070,216614092.8,333949991.7,0.0538598,302760000
Mongolia2010,2010,Mongolia,2010_Mongolia,East Asia and Pacific,Mining,yes,no,no,Iron Ore,943183886,1708074366,2086906195,6200357070,206957782,333949991.7,0.0538598,302760000
Mongolia2010,2010,Mongolia,2010_Mongolia,East Asia and Pacific,Mining,yes,no,no,Molybdenum,943183886,1708074366,2086906195,6200357070,44116857.11,333949991.7,0.0538598,302760000
Mongolia2010,2010,Mongolia,2010_Mongolia,East Asia and Pacific,Mining,yes,no,no,Silver,943183886,1708074366,2086906195,6200357070,18602144.56,333949991.7,0.0538598,302760000
Mongolia2010,2010,Mongolia,2010_Mongolia,East Asia and Pacific,Mining,yes,no,no,Sulfide,943183886,1708074366,2086906195,6200357070,,333949991.7,0.0538598,302760000
Mongolia2010,2010,Mongolia,2010_Mongolia,East Asia and Pacific,Mining,yes,no,no,Tungsten (W content of mine output),943183886,1708074366,2086906195,6200357070,3330,333949991.7,0.0538598,302760000
Mongolia2010,2010,Mongolia,2010_Mongolia,East Asia and Pacific,Mining,yes,no,no,Uranium,943183886,1708074366,2086906195,6200357070,,333949991.7,0.0538598,302760000
Mongolia2011,2011,Mongolia,2011_Mongolia,East Asia and Pacific,Mining,yes,no,no,Zinc concentrate (wet),1716796513,2959434599,2976475866,8761426371,114181132.6,479790602.5,0.0547617,350600000
Mongolia2011,2011,Mongolia,2011_Mongolia,East Asia and Pacific,"Oil, Mining",yes,no,yes,Total,1716796513,2959434599,2976475866,8761426371,4840137795,479790602.5,0.0547617,350600000
Mongolia2011,2011,Mongolia,2011_Mongolia,East Asia and Pacific,Oil,no,no,yes,Oil,1716796513,2959434599,2976475866,8761426371,252978325,479790602.5,0.0547617,350600000
Mongolia2011,2011,Mongolia,2011_Mongolia,East Asia and Pacific,Mining,yes,no,no,Total Mining,1716796513,2959434599,2976475866,8761426371,4587159470,479790602.5,0.0547617,350600000
Mongolia2011,2011,Mongolia,2011_Mongolia,East Asia and Pacific,Mining,yes,no,no,Coal,1716796513,2959434599,2976475866,8761426371,3097751319,479790602.5,0.0547617,350600000
Mongolia2011,2011,Mongolia,2011_Mongolia,East Asia and Pacific,Mining,yes,no,no,Copper Concentrate (35%),1716796513,2959434599,2976475866,8761426371,529988354.7,479790602.5,0.0547617,350600000
Mongolia2011,2011,Mongolia,2011_Mongolia,East Asia and Pacific,Mining,yes,no,no,Fluorspar,1716796513,2959434599,2976475866,8761426371,165129834.2,479790602.5,0.0547617,350600000
Mongolia2011,2011,Mongolia,2011_Mongolia,East Asia and Pacific,Mining,yes,no,no,Gold,1716796513,2959434599,2976475866,8761426371,214887250.8,479790602.5,0.0547617,350600000
Mongolia2011,2011,Mongolia,2011_Mongolia,East Asia and Pacific,Mining,yes,no,no,Iron Ore,1716796513,2959434599,2976475866,8761426371,391599325.6,479790602.5,0.0547617,350600000
Mongolia2011,2011,Mongolia,2011_Mongolia,East Asia and Pacific,Mining,yes,no,no,Lead,1716796513,2959434599,2976475866,8761426371,,479790602.5,0.0547617,350600000
Mongolia2011,2011,Mongolia,2011_Mongolia,East Asia and Pacific,Mining,yes,no,no,Molybdenum,1716796513,2959434599,2976475866,8761426371,43803011.93,479790602.5,0.0547617,350600000
Mongolia2011,2011,Mongolia,2011_Mongolia,East Asia and Pacific,Mining,yes,no,no,Silver,1716796513,2959434599,2976475866,8761426371,31997133.06,479790602.5,0.0547617,350600000
Mongolia2011,2011,Mongolia,2011_Mongolia,East Asia and Pacific,Mining,yes,no,no,Tungsten (W content of mine output),1716796513,2959434599,2976475866,8761426371,3980,479790602.5,0.0547617,350600000
Mongolia2011,2011,Mongolia,2011_Mongolia,East Asia and Pacific,Mining,yes,no,no,Uranium,1716796513,2959434599,2976475866,8761426371,,479790602.5,0.0547617,350600000
Mongolia2011,2011,Mongolia,2011_Mongolia,East Asia and Pacific,Mining,yes,no,no,Zinc,1716796513,2959434599,2976475866,8761426371,111999260.8,479790602.5,0.0547617,350600000
Mongolia2012,2012,Mongolia,2012_Mongolia,East Asia and Pacific,"Oil, Mining",yes,no,yes,Total,1180619495,3916051665,3149134832,10321968595,4477520900,..,..,448780000
Mongolia2012,2012,Mongolia,2012_Mongolia,East Asia and Pacific,Oil,no,no,yes,Oil,1180619495,3916051665,3149134832,10321968595,342474840,..,..,448780000
Mongolia2012,2012,Mongolia,2012_Mongolia,East Asia and Pacific,Mining,yes,no,no,Total Mining,1180619495,3916051665,3149134832,10321968595,4135046060,..,..,448780000
Mongolia2012,2012,Mongolia,2012_Mongolia,East Asia and Pacific,Mining,yes,no,no,Coal,1180619495,3916051665,3149134832,10321968595,2568383225,..,..,448780000
Mongolia2012,2012,Mongolia,2012_Mongolia,East Asia and Pacific,Mining,yes,no,no,Copper Concentrate (35%),1180619495,3916051665,3149134832,10321968595,461219181,..,..,448780000
Mongolia2012,2012,Mongolia,2012_Mongolia,East Asia and Pacific,Mining,yes,no,no,Fluorspar,1180619495,3916051665,3149134832,10321968595,138944904.7,..,..,448780000
Mongolia2012,2012,Mongolia,2012_Mongolia,East Asia and Pacific,Mining,yes,no,no,Gold,1180619495,3916051665,3149134832,10321968595,261840161,..,..,448780000
Mongolia2012,2012,Mongolia,2012_Mongolia,East Asia and Pacific,Mining,yes,no,no,Iron Ore,1180619495,3916051665,3149134832,10321968595,569315577,..,..,448780000
Mongolia2012,2012,Mongolia,2012_Mongolia,East Asia and Pacific,Mining,yes,no,no,Molybdenum,1180619495,3916051665,3149134832,10321968595,35063756.14,..,..,448780000
Mongolia2012,2012,Mongolia,2012_Mongolia,East Asia and Pacific,Mining,yes,no,no,Salt,1180619495,3916051665,3149134832,10321968595,34713.65087,..,..,448780000
Mongolia2012,2012,Mongolia,2012_Mongolia,East Asia and Pacific,Mining,yes,no,no,Tungsten (W content of mine output),1180619495,3916051665,3149134832,10321968595,5100,..,..,448780000
Mongolia2012,2012,Mongolia,2012_Mongolia,East Asia and Pacific,Mining,yes,no,no,Zinc,1180619495,3916051665,3149134832,10321968595,100239441.3,..,..,448780000
Mongolia2013,2013,Mongolia,2013_Mongolia,East Asia and Pacific,"Oil, Mining",,,,Total,1054895582,3812737720,..,11516409581,,..,..,..
Mongolia2013,2013,Mongolia,2013_Mongolia,East Asia and Pacific,Oil,,,,Oil,1054895582,3812737720,..,11516409581,515000000,..,..,..
Mongolia2013,2013,Mongolia,2013_Mongolia,East Asia and Pacific,Mining,,,,Total Mining,1054895582,3812737720,..,11516409581,,..,..,..
Mongolia2013,2013,Mongolia,2013_Mongolia,East Asia and Pacific,Mining,,,,Coal,1054895582,3812737720,..,11516409581,,..,..,..
Mongolia2013,2013,Mongolia,2013_Mongolia,East Asia and Pacific,Mining,,,,Copper Concentrate (35%),1054895582,3812737720,..,11516409581,,..,..,..
Mongolia2013,2013,Mongolia,2013_Mongolia,East Asia and Pacific,Mining,,,,Molybdenum Concentrate (47%),1054895582,3812737720,..,11516409581,,..,..,..
Mongolia2013,2013,Mongolia,2013_Mongolia,East Asia and Pacific,Mining,,,,Gold,1054895582,3812737720,..,11516409581,,..,..,..
Mongolia2013,2013,Mongolia,2013_Mongolia,East Asia and Pacific,Mining,,,,Tungsten,1054895582,3812737720,..,11516409581,,..,..,..
Mongolia2013,2013,Mongolia,2013_Mongolia,East Asia and Pacific,Mining,,,,Tungsten Concentrate,1054895582,3812737720,..,11516409581,,..,..,..
Mongolia2013,2013,Mongolia,2013_Mongolia,East Asia and Pacific,Mining,,,,Iron Ore,1054895582,3812737720,..,11516409581,,..,..,..
Mongolia2013,2013,Mongolia,2013_Mongolia,East Asia and Pacific,Mining,,,,Zinc Concentrate,1054895582,3812737720,..,11516409581,,..,..,..
Mongolia2013,2013,Mongolia,2013_Mongolia,East Asia and Pacific,Mining,,,,Salt,1054895582,3812737720,..,11516409581,,..,..,..
Mozambique2008,2008,Mozambique,2008_Mozambique,Africa,"Gas, Mining",yes,yes,no,Total,25571802.53,2484764865,..,11026247458,990148581.4,..,..,1996380000
Mozambique2008,2008,Mozambique,2008_Mozambique,Africa,Gas,no,yes,no,Gas,25571802.53,2484764865,..,11026247458,899456340.7,..,..,1996380000
Mozambique2008,2008,Mozambique,2008_Mozambique,Africa,Mining,yes,no,no,Total Mining,25571802.53,2484764865,..,11026247458,90692240.64,..,..,1996380000
Mozambique2008,2008,Mozambique,2008_Mozambique,Africa,Mining,yes,no,no,Coal,25571802.53,2484764865,..,11026247458,5264625.759,..,..,1996380000
Mozambique2008,2008,Mozambique,2008_Mozambique,Africa,Mining,yes,no,no,Columbite-tantalite concentrate,25571802.53,2484764865,..,11026247458,11633526.19,..,..,1996380000
Mozambique2008,2008,Mozambique,2008_Mozambique,Africa,Mining,yes,no,no,o/w Gross weight,25571802.53,2484764865,..,11026247458,,..,..,1996380000
Mozambique2008,2008,Mozambique,2008_Mozambique,Africa,Mining,yes,no,no,o/w Columbium content,25571802.53,2484764865,..,11026247458,963144,..,..,1996380000
Mozambique2008,2008,Mozambique,2008_Mozambique,Africa,Mining,yes,no,no,o/w Tantalum content,25571802.53,2484764865,..,11026247458,10670382.19,..,..,1996380000
Mozambique2008,2008,Mozambique,2008_Mozambique,Africa,Mining,yes,no,no,Gold,25571802.53,2484764865,..,11026247458,8351758.691,..,..,1996380000
Mozambique2008,2008,Mozambique,2008_Mozambique,Africa,Mining,yes,no,no,Titanium minerals & zircon,25571802.53,2484764865,..,11026247458,65442330,..,..,1996380000
Mozambique2008,2008,Mozambique,2008_Mozambique,Africa,Mining,yes,no,no,o/w Ilmenite,25571802.53,2484764865,..,11026247458,36505125,..,..,1996380000
Mozambique2008,2008,Mozambique,2008_Mozambique,Africa,Mining,yes,no,no,o/w Rutile,25571802.53,2484764865,..,11026247458,3439800,..,..,1996380000
Mozambique2008,2008,Mozambique,2008_Mozambique,Africa,Mining,yes,no,no,o/w Zircon,25571802.53,2484764865,..,11026247458,25497405,..,..,1996380000
Mozambique2009,2009,Mozambique,2009_Mozambique,Africa,"Gas, Mining",yes,yes,no,Total,51049678.18,2181474967,..,10726631100,516592806.2,..,..,2012400000
Mozambique2009,2009,Mozambique,2009_Mozambique,Africa,Gas,no,yes,no,Total Gas,51049678.18,2181474967,..,10726631100,387987165.9,..,..,2012400000
Mozambique2009,2009,Mozambique,2009_Mozambique,Africa,Mining,yes,no,no,Total Mining,51049678.18,2181474967,..,10726631100,128605640.3,..,..,2012400000
Mozambique2009,2009,Mozambique,2009_Mozambique,Africa,Mining,yes,no,no,Coal,51049678.18,2181474967,..,10726631100,2763014.182,..,..,2012400000
Mozambique2009,2009,Mozambique,2009_Mozambique,Africa,Mining,yes,no,no,Columbite-tantalite concentrate,51049678.18,2181474967,..,10726631100,11046544.38,..,..,2012400000
Mozambique2009,2009,Mozambique,2009_Mozambique,Africa,Mining,yes,no,no,o/w Gross weight,51049678.18,2181474967,..,10726631100,,..,..,2012400000
Mozambique2009,2009,Mozambique,2009_Mozambique,Africa,Mining,yes,no,no,o/w Columbium content,51049678.18,2181474967,..,10726631100,1081642,..,..,2012400000
Mozambique2009,2009,Mozambique,2009_Mozambique,Africa,Mining,yes,no,no,o/w Tantalum content,51049678.18,2181474967,..,10726631100,9964902.379,..,..,2012400000
Mozambique2009,2009,Mozambique,2009_Mozambique,Africa,Mining,yes,no,no,Gold,51049678.18,2181474967,..,10726631100,15984885.98,..,..,2012400000
Mozambique2009,2009,Mozambique,2009_Mozambique,Africa,Mining,yes,no,no,Limestone,51049678.18,2181474967,..,10726631100,2076777.45,..,..,2012400000
Mozambique2009,2009,Mozambique,2009_Mozambique,Africa,Mining,yes,no,no,Sand,51049678.18,2181474967,..,10726631100,9541924.44,..,..,2012400000
